team,year,name,age,position,games,games_started,minutes_played_per_game,field_goals_per_game,field_goal_attempts_per_game,field_goal_percentage,three_point_field_goals_per_game,three_point_field_goal_attempts_per_game,three_point_field_goal_percentage,two_point_field_goals_per_game,two_point_field_goal_attempts_per_game,two_point_field_goal_percentage,effective_field_goal_percentage,free_throws_per_game,free_throw_attempts_per_game,free_throw_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,personal_fouls_per_game,points_per_game,awards,position_post,games_post,games_started_post,minutes_played_per_game_post,field_goals_per_game_post,field_goal_attempts_per_game_post,field_goal_percentage_post,three_point_field_goals_per_game_post,three_point_field_goal_attempts_per_game_post,three_point_field_goal_percentage_post,two_point_field_goals_per_game_post,two_point_field_goal_attempts_per_game_post,two_point_field_goal_percentage_post,effective_field_goal_percentage_post,free_throws_per_game_post,free_throw_attempts_per_game_post,free_throw_percentage_post,offensive_rebounds_per_game_post,defensive_rebounds_per_game_post,total_rebounds_per_game_post,assists_per_game_post,steals_per_game_post,blocks_per_game_post,turnovers_per_game_post,personal_fouls_per_game_post,points_per_game_post,awards_post,pg%,sg%,pf%,c%,on_court_+/-,on-off_+/-,bad_pass_TO,lost_ball_TO,shooting_fouls,offensive_fouls,shooting_fouls_drawn,offensive_fouls_drawn,points generated by assists,and1s,pg%_post,sg%_post,sf%_post,pf%_post,c%_post,on_court_+/-_post,on-off_+/-_post,bad_pass_to_post,lost_ball_to_post,shooting_fouls_post,offensive_fouls_post,shooting_fouls_drawn_post,offensive_fouls_drawn_post,points_generated_by_assists_post,and1s_post,name_slug,twok_year,Rating,Team,Height,Wingspan
BOS,2023,Justin Jackson,27.0,SF,23,0,4.7,0.3,1.2,0.259,0.2,0.9,0.25,0.1,0.3,0.286,0.352,0.0,0.1,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,23,0,-29.3,-36.9,2,0,5,0,1,0,21,0,,,,,,,,,,,,,,,,justin-jackson,NBA 2K24,72.0,Free Agent,"6'8"" (203cm)","6'11"" (211cm)"
BOS,2023,Justin Jackson,27.0,SF,23,0,4.7,0.3,1.2,0.259,0.2,0.9,0.25,0.1,0.3,0.286,0.352,0.0,0.1,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,23,0,-29.3,-36.9,2,0,5,0,1,0,21,0,,,,,,,,,,,,,,,,justin-jackson,NBA 2K24,72.0,Free Agent,"6'8"" (203cm)","6'11"" (211cm)"
BOS,2023,Team Totals,,,82,82,243.7,42.2,88.8,0.475,16.0,42.6,0.377,26.2,46.2,0.567,0.566,17.5,21.6,0.812,9.7,35.6,45.3,26.7,6.4,5.2,13.4,18.8,117.9,,,20.0,20.0,241.3,40.9,85.5,0.478,14.1,38.7,0.364,26.8,46.9,0.572,0.56,16.2,20.0,0.81,9.5,33.6,43.1,24.2,6.0,6.4,12.4,17.2,112.0,,20,20,20,20,6.6,0.7,435,291,792,159,777,179,5457,186,20.0,20.0,20.0,20.0,20.0,3.6,-0.1,106.0,82.0,165.0,31.0,178.0,34.0,1186.0,39.0,team-totals,,,,,
BOS,2024,Jayson Tatum,25.0,PF,74,74,35.7,9.1,19.3,0.471,3.1,8.2,0.376,6.0,11.0,0.542,0.552,5.6,6.7,0.833,0.9,7.2,8.1,4.9,1.0,0.6,2.5,2.0,26.9,"MVP-6,CPOY-9,AS,NBA1",PF,19.0,19.0,40.4,8.4,19.6,0.427,2.1,7.3,0.283,6.3,12.3,0.513,0.48,6.2,7.2,0.861,0.9,8.8,9.7,6.3,1.1,0.7,2.6,2.8,25.0,,0,26,72,2,10.9,-1.2,91,53,54,32,208,4,922,44,0.0,0.0,4.0,93.0,3.0,9.6,6.0,22.0,18.0,13.0,8.0,65.0,2.0,299.0,17.0,jayson-tatum,,,,,
BOS,2024,Jaylen Brown,27.0,SF,70,70,33.5,9.0,17.9,0.499,2.1,5.9,0.354,6.9,12.1,0.57,0.557,3.0,4.3,0.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,23.0,AS,SF,19.0,19.0,37.2,9.2,17.8,0.516,1.9,5.8,0.327,7.3,12.1,0.607,0.569,3.6,5.4,0.66,1.2,4.8,5.9,3.3,1.2,0.6,2.7,2.7,23.9,Finals MVP-1,1,68,2,0,8.2,-7.7,64,61,74,27,156,10,619,46,0.0,14.0,83.0,3.0,0.0,7.0,-7.5,17.0,17.0,15.0,11.0,45.0,6.0,160.0,5.0,jaylen-brown,,,,,
BOS,2024,Jrue Holiday,33.0,PG,69,69,32.8,4.8,10.0,0.48,2.0,4.7,0.429,2.8,5.3,0.526,0.581,0.9,1.0,0.833,1.2,4.2,5.4,4.8,0.9,0.8,1.8,1.6,12.5,DPOY-6,PG,19.0,19.0,37.9,5.1,10.2,0.503,1.8,4.6,0.402,3.3,5.6,0.585,0.593,1.1,1.2,0.955,1.9,4.2,6.1,4.4,1.1,0.6,1.5,2.1,13.2,,69,0,0,0,9.5,-4.1,70,37,56,4,29,21,822,7,70.0,30.0,0.0,0.0,0.0,10.9,10.3,15.0,9.0,19.0,1.0,9.0,6.0,202.0,2.0,jrue-holiday,NBA 2K25,83.0,Boston Celtics,"6'5"" (196cm)","6'7"" (201cm)"
BOS,2024,Jrue Holiday,33.0,PG,69,69,32.8,4.8,10.0,0.48,2.0,4.7,0.429,2.8,5.3,0.526,0.581,0.9,1.0,0.833,1.2,4.2,5.4,4.8,0.9,0.8,1.8,1.6,12.5,DPOY-6,PG,19.0,19.0,37.9,5.1,10.2,0.503,1.8,4.6,0.402,3.3,5.6,0.585,0.593,1.1,1.2,0.955,1.9,4.2,6.1,4.4,1.1,0.6,1.5,2.1,13.2,,69,0,0,0,9.5,-4.1,70,37,56,4,29,21,822,7,70.0,30.0,0.0,0.0,0.0,10.9,10.3,15.0,9.0,19.0,1.0,9.0,6.0,202.0,2.0,jrue-holiday,NBA 2K25,83.0,Boston Celtics,"6'5"" (196cm)","6'7"" (201cm)"
BOS,2024,Derrick White,29.0,SG,73,73,32.6,5.3,11.5,0.461,2.7,6.8,0.396,2.6,4.7,0.555,0.578,1.9,2.1,0.901,0.7,3.5,4.2,5.2,1.0,1.2,1.5,2.1,15.2,DPOY-8,SG,19.0,19.0,35.6,5.7,12.7,0.452,3.4,8.5,0.404,2.3,4.2,0.55,0.587,1.8,2.0,0.921,1.0,3.3,4.3,4.1,0.9,1.2,0.8,2.3,16.7,,20,4,0,0,12.4,2.9,69,21,79,13,73,27,910,19,7.0,84.0,9.0,0.0,0.0,6.4,-8.8,11.0,4.0,22.0,0.0,14.0,6.0,176.0,1.0,derrick-white,NBA 2K25,87.0,Boston Celtics,"6'4"" (193cm)","6'8"" (203cm)"
BOS,2024,Derrick White,29.0,SG,73,73,32.6,5.3,11.5,0.461,2.7,6.8,0.396,2.6,4.7,0.555,0.578,1.9,2.1,0.901,0.7,3.5,4.2,5.2,1.0,1.2,1.5,2.1,15.2,DPOY-8,SG,19.0,19.0,35.6,5.7,12.7,0.452,3.4,8.5,0.404,2.3,4.2,0.55,0.587,1.8,2.0,0.921,1.0,3.3,4.3,4.1,0.9,1.2,0.8,2.3,16.7,,20,4,0,0,12.4,2.9,69,21,79,13,73,27,910,19,7.0,84.0,9.0,0.0,0.0,6.4,-8.8,11.0,4.0,22.0,0.0,14.0,6.0,176.0,1.0,derrick-white,NBA 2K25,87.0,Boston Celtics,"6'4"" (193cm)","6'8"" (203cm)"
BOS,2024,Kristaps Porziņģis,28.0,C,57,57,29.6,6.8,13.2,0.516,1.9,5.1,0.375,4.9,8.1,0.606,0.589,4.5,5.3,0.858,1.7,5.5,7.2,2.0,0.7,1.9,1.6,2.7,20.1,,C,7.0,4.0,23.6,4.0,8.6,0.467,1.4,4.1,0.345,2.6,4.4,0.581,0.55,2.9,3.1,0.909,0.6,3.9,4.4,1.1,0.7,1.6,0.7,2.1,12.3,,0,0,5,95,10.6,-1.2,36,23,89,23,127,7,281,27,0.0,0.0,0.0,0.0,100.0,10.7,2.4,2.0,2.0,9.0,1.0,8.0,2.0,20.0,0.0,kristaps-porzingis,NBA 2K25,88.0,Boston Celtics,"7'2"" (218cm)","7'6"" (229cm)"
BOS,2024,Kristaps Porziņģis,28.0,C,57,57,29.6,6.8,13.2,0.516,1.9,5.1,0.375,4.9,8.1,0.606,0.589,4.5,5.3,0.858,1.7,5.5,7.2,2.0,0.7,1.9,1.6,2.7,20.1,,C,7.0,4.0,23.6,4.0,8.6,0.467,1.4,4.1,0.345,2.6,4.4,0.581,0.55,2.9,3.1,0.909,0.6,3.9,4.4,1.1,0.7,1.6,0.7,2.1,12.3,,0,0,5,95,10.6,-1.2,36,23,89,23,127,7,281,27,0.0,0.0,0.0,0.0,100.0,10.7,2.4,2.0,2.0,9.0,1.0,8.0,2.0,20.0,0.0,kristaps-porzingis,NBA 2K25,88.0,Boston Celtics,"7'2"" (218cm)","7'6"" (229cm)"
BOS,2024,Al Horford,37.0,C,65,33,26.8,3.3,6.4,0.511,1.7,4.0,0.419,1.6,2.5,0.658,0.64,0.4,0.5,0.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,,C,19.0,15.0,30.3,3.5,7.3,0.478,1.8,5.0,0.368,1.6,2.3,0.721,0.605,0.4,0.6,0.636,1.8,5.2,7.0,2.1,0.8,0.8,0.6,1.5,9.2,,0,0,51,49,11.4,0.3,20,11,54,13,9,1,426,2,0.0,0.0,0.0,8.0,92.0,12.8,11.0,5.0,2.0,13.0,3.0,4.0,0.0,99.0,1.0,al-horford,NBA 2K25,80.0,Boston Celtics,"6'9"" (206cm)","7'1"" (216cm)"
BOS,2024,Al Horford,37.0,C,65,33,26.8,3.3,6.4,0.511,1.7,4.0,0.419,1.6,2.5,0.658,0.64,0.4,0.5,0.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,,C,19.0,15.0,30.3,3.5,7.3,0.478,1.8,5.0,0.368,1.6,2.3,0.721,0.605,0.4,0.6,0.636,1.8,5.2,7.0,2.1,0.8,0.8,0.6,1.5,9.2,,0,0,51,49,11.4,0.3,20,11,54,13,9,1,426,2,0.0,0.0,0.0,8.0,92.0,12.8,11.0,5.0,2.0,13.0,3.0,4.0,0.0,99.0,1.0,al-horford,NBA 2K25,80.0,Boston Celtics,"6'9"" (206cm)","7'1"" (216cm)"
BOS,2024,Payton Pritchard,26.0,PG,82,5,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.583,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,,PG,19.0,0.0,18.7,2.3,5.5,0.419,1.2,3.2,0.383,1.1,2.4,0.467,0.529,0.6,0.6,0.917,0.7,1.2,1.9,2.1,0.2,0.0,0.7,1.2,6.4,,100,0,0,0,11.9,1.3,31,12,37,5,23,7,696,4,100.0,0.0,0.0,0.0,0.0,3.5,-8.4,4.0,3.0,6.0,1.0,2.0,0.0,103.0,0.0,payton-pritchard,,,,,
BOS,2024,Sam Hauser,26.0,SF,79,13,22.0,3.2,7.1,0.446,2.5,5.9,0.424,0.7,1.2,0.559,0.623,0.2,0.2,0.895,0.6,2.9,3.5,1.0,0.5,0.3,0.4,1.3,9.0,,SF,19.0,0.0,14.9,1.9,4.4,0.429,1.4,3.7,0.38,0.5,0.7,0.692,0.589,0.2,0.2,1.0,0.4,1.7,2.2,0.6,0.3,0.2,0.2,1.1,5.4,,0,54,33,1,13.4,3.9,17,8,56,3,4,5,211,0,0.0,0.0,69.0,30.0,1.0,13.0,6.2,2.0,0.0,10.0,1.0,1.0,1.0,27.0,0.0,sam-hauser,,,,,
BOS,2024,Luke Kornet,28.0,C,63,7,15.6,2.3,3.2,0.7,0.0,0.0,1.0,2.2,3.2,0.698,0.702,0.8,0.9,0.907,1.9,2.3,4.1,1.1,0.4,1.0,0.3,1.2,5.3,,C,13.0,0.0,10.2,1.1,1.6,0.667,0.0,0.0,,1.1,1.6,0.667,0.667,0.8,1.0,0.846,1.5,1.7,3.2,0.5,0.1,0.4,0.5,0.8,3.0,,0,0,0,100,11.2,-0.1,11,5,54,5,26,2,174,6,0.0,0.0,0.0,0.0,100.0,-8.4,-20.0,3.0,0.0,9.0,1.0,5.0,0.0,19.0,0.0,luke-kornet,NBA 2K25,77.0,Boston Celtics,"7'2"" (218cm)","7'6"" (229cm)"
BOS,2024,Luke Kornet,28.0,C,63,7,15.6,2.3,3.2,0.7,0.0,0.0,1.0,2.2,3.2,0.698,0.702,0.8,0.9,0.907,1.9,2.3,4.1,1.1,0.4,1.0,0.3,1.2,5.3,,C,13.0,0.0,10.2,1.1,1.6,0.667,0.0,0.0,,1.1,1.6,0.667,0.667,0.8,1.0,0.846,1.5,1.7,3.2,0.5,0.1,0.4,0.5,0.8,3.0,,0,0,0,100,11.2,-0.1,11,5,54,5,26,2,174,6,0.0,0.0,0.0,0.0,100.0,-8.4,-20.0,3.0,0.0,9.0,1.0,5.0,0.0,19.0,0.0,luke-kornet,NBA 2K25,77.0,Boston Celtics,"7'2"" (218cm)","7'6"" (229cm)"
BOS,2024,Xavier Tillman Sr.,25.0,PF,20,2,13.7,1.7,3.3,0.515,0.4,1.4,0.286,1.3,1.9,0.684,0.576,0.2,0.4,0.571,0.7,2.0,2.7,1.0,0.5,0.5,0.3,0.8,4.0,,PF,8.0,0.0,8.6,0.6,1.0,0.625,0.1,0.1,1.0,0.5,0.9,0.571,0.688,0.1,0.1,1.0,0.5,1.3,1.8,0.4,0.4,0.4,0.4,0.9,1.5,,0,0,56,44,10.2,-1.1,1,1,10,2,4,0,53,1,0.0,0.0,0.0,34.0,66.0,18.4,10.5,1.0,1.0,5.0,1.0,1.0,0.0,7.0,1.0,xavier-tillman-sr,,,,,
BOS,2024,Neemias Queta,24.0,C,28,0,11.9,2.4,3.7,0.644,0.0,0.0,,2.4,3.7,0.644,0.644,0.7,1.0,0.714,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,5.5,,C,3.0,0.0,4.3,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.0,0.0,1.3,,0,0,7,93,19.9,9.4,2,2,34,6,15,1,54,4,0.0,0.0,0.0,0.0,100.0,46.3,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neemias-queta,NBA 2K25,76.0,Boston Celtics,"7'0"" (213cm)","7'4"" (224cm)"
BOS,2024,Neemias Queta,24.0,C,28,0,11.9,2.4,3.7,0.644,0.0,0.0,,2.4,3.7,0.644,0.644,0.7,1.0,0.714,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,5.5,,C,3.0,0.0,4.3,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.0,0.0,1.3,,0,0,7,93,19.9,9.4,2,2,34,6,15,1,54,4,0.0,0.0,0.0,0.0,100.0,46.3,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neemias-queta,NBA 2K25,76.0,Boston Celtics,"7'0"" (213cm)","7'4"" (224cm)"
BOS,2024,Oshae Brissett,25.0,SF,55,1,11.5,1.2,2.8,0.444,0.3,1.0,0.273,1.0,1.8,0.541,0.493,0.9,1.5,0.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,,SF,10.0,0.0,5.5,0.6,1.1,0.545,0.2,0.2,1.0,0.4,0.9,0.444,0.636,0.2,0.4,0.5,0.3,1.1,1.4,0.0,0.3,0.2,0.1,0.2,1.6,,0,56,29,1,10.4,-1.0,8,7,29,2,40,0,116,6,0.0,5.0,43.0,50.0,2.0,7.6,-1.2,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,oshae-brissett,NBA 2K25,72.0,Free Agent,"6'7"" (201cm)","7'0"" (213cm)"
BOS,2024,Oshae Brissett,25.0,SF,55,1,11.5,1.2,2.8,0.444,0.3,1.0,0.273,1.0,1.8,0.541,0.493,0.9,1.5,0.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,,SF,10.0,0.0,5.5,0.6,1.1,0.545,0.2,0.2,1.0,0.4,0.9,0.444,0.636,0.2,0.4,0.5,0.3,1.1,1.4,0.0,0.3,0.2,0.1,0.2,1.6,,0,56,29,1,10.4,-1.0,8,7,29,2,40,0,116,6,0.0,5.0,43.0,50.0,2.0,7.6,-1.2,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,oshae-brissett,NBA 2K25,72.0,Free Agent,"6'7"" (201cm)","7'0"" (213cm)"
BOS,2024,Svi Mykhailiuk,26.0,SF,41,2,10.1,1.4,3.3,0.416,1.0,2.6,0.389,0.4,0.7,0.517,0.569,0.1,0.2,0.667,0.3,1.0,1.2,0.9,0.3,0.0,0.3,0.5,4.0,,SF,8.0,0.0,4.0,0.4,1.5,0.25,0.3,1.1,0.222,0.1,0.4,0.333,0.333,0.0,0.0,,0.1,0.5,0.6,0.1,0.1,0.0,0.3,0.4,1.0,,0,50,2,0,16.9,6.3,11,0,15,1,4,4,81,1,0.0,58.0,42.0,0.0,0.0,-21.3,-31.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,svi-mykhailiuk,,,,,
BOS,2024,Jordan Walsh,19.0,SF,9,1,9.2,0.7,1.7,0.4,0.2,1.0,0.222,0.4,0.7,0.667,0.467,0.1,0.2,0.5,0.6,1.7,2.2,0.6,0.6,0.1,0.3,1.2,1.7,,SF,3.0,0.0,3.7,0.3,1.0,0.333,0.0,0.3,0.0,0.3,0.7,0.5,0.333,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.7,,0,69,12,0,30.2,19.3,0,1,4,1,1,1,13,0,0.0,0.0,92.0,8.0,0.0,34.8,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jordan-walsh,,,,,
BOS,2024,Drew Peterson,24.0,PF,3,0,7.7,1.3,2.0,0.667,1.0,1.7,0.6,0.3,0.3,1.0,0.917,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.3,0.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,72,12,22.1,10.9,0,1,1,0,0,0,2,0,,,,,,,,,,,,,,,,drew-peterson,,,,,
BOS,2024,Jaden Springer,21.0,SG,17,1,7.6,0.8,1.8,0.433,0.1,0.6,0.182,0.6,1.1,0.579,0.467,0.4,0.5,0.875,0.5,0.7,1.2,0.5,0.6,0.2,0.5,1.0,2.1,,SG,4.0,0.0,5.5,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.3,0.5,0.3,1.0,,6,12,0,0,16.3,5.2,1,4,9,2,3,4,21,0,22.0,78.0,0.0,0.0,0.0,12.3,3.7,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,jaden-springer,NBA 2K25,73.0,Utah Jazz,"6'4"" (193cm)","6'8"" (203cm)"
BOS,2024,Jaden Springer,21.0,SG,17,1,7.6,0.8,1.8,0.433,0.1,0.6,0.182,0.6,1.1,0.579,0.467,0.4,0.5,0.875,0.5,0.7,1.2,0.5,0.6,0.2,0.5,1.0,2.1,,SG,4.0,0.0,5.5,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.3,0.5,0.3,1.0,,6,12,0,0,16.3,5.2,1,4,9,2,3,4,21,0,22.0,78.0,0.0,0.0,0.0,12.3,3.7,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,jaden-springer,NBA 2K25,73.0,Utah Jazz,"6'4"" (193cm)","6'8"" (203cm)"
BOS,2024,Dalano Banton,24.0,PG,24,1,7.1,0.8,2.1,0.373,0.1,0.7,0.125,0.7,1.5,0.486,0.392,0.7,0.8,0.8,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,8,0,0,4.5,-7.0,6,1,11,3,10,1,46,2,,,,,,,,,,,,,,,,dalano-banton,NBA 2K25,76.0,Portland Trail Blazers,"6'7"" (201cm)","6'10"" (208cm)"
BOS,2024,Dalano Banton,24.0,PG,24,1,7.1,0.8,2.1,0.373,0.1,0.7,0.125,0.7,1.5,0.486,0.392,0.7,0.8,0.8,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,8,0,0,4.5,-7.0,6,1,11,3,10,1,46,2,,,,,,,,,,,,,,,,dalano-banton,NBA 2K25,76.0,Portland Trail Blazers,"6'7"" (201cm)","6'10"" (208cm)"
BOS,2024,Lamar Stevens,26.0,PF,19,1,6.4,1.1,2.4,0.467,0.2,0.4,0.375,0.9,1.9,0.486,0.5,0.4,0.6,0.727,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,69,22,4.4,-7.0,3,6,7,0,6,0,20,1,,,,,,,,,,,,,,,,lamar-stevens,NBA 2K25,74.0,Memphis Grizzlies,"6'6"" (198cm)","6'9"" (206cm)"
BOS,2024,Lamar Stevens,26.0,PF,19,1,6.4,1.1,2.4,0.467,0.2,0.4,0.375,0.9,1.9,0.486,0.5,0.4,0.6,0.727,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,69,22,4.4,-7.0,3,6,7,0,6,0,20,1,,,,,,,,,,,,,,,,lamar-stevens,NBA 2K25,74.0,Memphis Grizzlies,"6'6"" (198cm)","6'9"" (206cm)"
BOS,2024,JD Davison,21.0,SG,8,0,4.9,0.6,1.5,0.417,0.4,0.9,0.429,0.3,0.6,0.4,0.542,0.4,0.5,0.75,0.3,1.0,1.3,1.3,0.1,0.1,0.3,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,0,0,30.6,19.6,2,0,4,0,2,0,23,0,,,,,,,,,,,,,,,,jd-davison,,,,,
BOS,2024,Team Totals,,,82,82,241.8,43.9,90.2,0.487,16.5,42.5,0.388,27.4,47.7,0.575,0.578,16.3,20.2,0.807,10.7,35.6,46.3,26.9,6.8,6.6,11.9,16.2,120.6,,,19.0,19.0,241.3,39.3,83.8,0.469,14.5,40.2,0.36,24.8,43.6,0.569,0.555,15.7,19.3,0.812,9.7,33.4,43.1,23.8,6.3,5.4,11.5,15.7,108.8,,20,20,20,20,11.3,-0.5,443,254,677,142,740,95,5490,170,20.0,20.0,20.0,20.0,20.0,8.7,0.9,83.0,57.0,124.0,29.0,156.0,23.0,1117.0,27.0,team-totals,,,,,
ATL,2023,Dejounte Murray,26.0,SG,74,74,36.4,8.3,17.8,0.464,1.8,5.2,0.344,6.5,12.6,0.514,0.514,2.1,2.6,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5,,SG,5.0,5.0,38.0,9.2,20.6,0.447,2.8,7.4,0.378,6.4,13.2,0.485,0.515,1.8,1.8,1.0,1.8,5.4,7.2,6.8,2.0,0.2,2.0,1.4,23.0,,29,1,0,0,-1.2,-5.0,85,56,53,6,92,6,1042,26,28.0,72.0,0.0,0.0,0.0,-9.6,-11.8,4.0,6.0,4.0,0.0,6.0,0.0,77.0,3.0,dejounte-murray,NBA 2K24,84.0,Atlanta Hawks,"6'5"" (196cm)","6'10"" (208cm)"
ATL,2023,Dejounte Murray,26.0,SG,74,74,36.4,8.3,17.8,0.464,1.8,5.2,0.344,6.5,12.6,0.514,0.514,2.1,2.6,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5,,SG,5.0,5.0,38.0,9.2,20.6,0.447,2.8,7.4,0.378,6.4,13.2,0.485,0.515,1.8,1.8,1.0,1.8,5.4,7.2,6.8,2.0,0.2,2.0,1.4,23.0,,29,1,0,0,-1.2,-5.0,85,56,53,6,92,6,1042,26,28.0,72.0,0.0,0.0,0.0,-9.6,-11.8,4.0,6.0,4.0,0.0,6.0,0.0,77.0,3.0,dejounte-murray,NBA 2K24,84.0,Atlanta Hawks,"6'5"" (196cm)","6'10"" (208cm)"
ATL,2023,Trae Young,24.0,PG,73,73,34.8,8.2,19.0,0.429,2.1,6.3,0.335,6.1,12.7,0.476,0.485,7.8,8.8,0.886,0.8,2.2,3.0,10.2,1.1,0.1,4.1,1.4,26.2,,PG,6.0,6.0,38.3,10.0,24.8,0.403,3.0,9.0,0.333,7.0,15.8,0.442,0.463,6.2,7.2,0.86,0.8,2.8,3.7,10.2,1.7,0.7,4.0,1.8,29.2,,100,0,0,0,0.8,1.0,233,43,48,13,220,41,1685,43,100.0,0.0,0.0,0.0,0.0,-7.9,-11.0,18.0,5.0,3.0,0.0,13.0,5.0,152.0,4.0,trae-young,,,,,
ATL,2023,De'Andre Hunter,25.0,SF,67,67,31.7,5.7,12.3,0.461,1.5,4.3,0.35,4.2,8.0,0.521,0.522,2.6,3.1,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4,,SF,6.0,6.0,37.3,6.5,14.2,0.459,2.3,6.3,0.368,4.2,7.8,0.532,0.541,1.3,1.7,0.8,1.2,4.5,5.7,1.2,0.7,0.3,1.5,3.3,16.7,,0,74,26,0,-0.2,-1.5,20,33,97,13,99,33,225,20,0.0,0.0,68.0,32.0,0.0,-3.5,9.7,4.0,2.0,10.0,1.0,4.0,5.0,18.0,0.0,deandre-hunter,NBA 2K24,80.0,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
ATL,2023,De'Andre Hunter,25.0,SF,67,67,31.7,5.7,12.3,0.461,1.5,4.3,0.35,4.2,8.0,0.521,0.522,2.6,3.1,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4,,SF,6.0,6.0,37.3,6.5,14.2,0.459,2.3,6.3,0.368,4.2,7.8,0.532,0.541,1.3,1.7,0.8,1.2,4.5,5.7,1.2,0.7,0.3,1.5,3.3,16.7,,0,74,26,0,-0.2,-1.5,20,33,97,13,99,33,225,20,0.0,0.0,68.0,32.0,0.0,-3.5,9.7,4.0,2.0,10.0,1.0,4.0,5.0,18.0,0.0,deandre-hunter,NBA 2K24,80.0,Atlanta Hawks,"6'8"" (203cm)","7'2"" (218cm)"
ATL,2023,John Collins,25.0,PF,71,71,30.0,5.1,10.0,0.508,1.0,3.4,0.292,4.1,6.6,0.619,0.557,2.0,2.5,0.803,1.1,5.4,6.5,1.2,0.6,1.0,1.1,3.1,13.1,,PF,6.0,6.0,27.3,4.3,10.0,0.433,1.8,5.3,0.344,2.5,4.7,0.536,0.525,0.8,1.0,0.833,1.2,3.2,4.3,0.8,0.3,1.0,1.5,2.2,11.3,,0,0,92,8,-0.3,-1.6,24,28,149,18,90,20,214,21,0.0,0.0,0.0,97.0,3.0,-3.3,5.7,1.0,2.0,5.0,5.0,3.0,0.0,11.0,2.0,john-collins,NBA 2K24,80.0,Utah Jazz,"6'9"" (206cm)","6'11"" (211cm)"
